	name	Id	Label	timeset	degree	closeness	eccentricity	strength	betweenness	evcent	module	pi	zi	kingdom	phylum	class	order	family	genus	species	centrality	marker1	marker2	marker3	marker4	marker5
318	OTU_1706	OTU_1706	NA	NA	146	8.60E-06	6	145.7057005	1.136795673	1	2	0	0.392344179	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__norank	s__norank	NA	NA	NA	3	NA	NA
319	OTU_1708	OTU_1708	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank	NA	1	2	NA	NA	NA
320	OTU_171	OTU_171	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__norank	s__norank	1.778129178	1	NA	3	NA	5
321	OTU_1710	OTU_1710	NA	NA	4	2.34E-05	14	3.835832518	830	4.73E-12	2	0	-0.852509832	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	9.2185449	NA	NA	NA	NA	5
322	OTU_1711	OTU_1711	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__bacterium_enrichment_culture_clone_Anammox_2	NA	NA	2	NA	NA	NA
323	OTU_1715	OTU_1715	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__norank	0.054116302	NA	NA	3	NA	5
324	OTU_172	OTU_172	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	1	2	3	4	5
325	OTU_1720	OTU_1720	NA	NA	6	2.34E-05	14	5.617597073	0	5.52E-16	8	0	-1.410835145	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium_sensu_stricto_1	s__norank	-64.30278557	1	NA	3	NA	5
326	OTU_1722	OTU_1722	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__unidentified_Bacteria	f__unidentified_Bacteria	g__unidentified_Bacteria	s__delta_proteobacterium_WX81	NA	NA	NA	3	NA	NA
327	OTU_1727	OTU_1727	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__norank	NA	NA	NA	3	NA	NA
328	OTU_173	OTU_173	NA	NA	15	2.34E-05	14	14.27059538	1305	8.47E-16	8	0	-0.404670349	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__ZOR0006	s__Firmicutes_bacterium_ZOR0006	15.31257073	NA	NA	3	NA	5
329	OTU_1733	OTU_1733	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Entotheonellaeota	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
330	OTU_1734	OTU_1734	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
331	OTU_1739	OTU_1739	NA	NA	15	2.34E-05	14	14.81437574	0	1.56E-16	8	0	-0.404670349	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	20.22536998	1	2	3	4	5
332	OTU_174	OTU_174	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-0.03030303	NA	2	3	4	NA
333	OTU_1749	OTU_1749	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Berkelbacteria	c__unidentified_Berkelbacteria	o__unidentified_Berkelbacteria	f__unidentified_Berkelbacteria	g__unidentified_Berkelbacteria	s__Berkelbacteria_bacterium_GW2011_GWE1_39_12	NA	NA	NA	3	NA	NA
334	OTU_175	OTU_175	NA	NA	9	2.36E-05	13	8.400925851	0	1.94E-12	2	0	0.520978231	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_iniae	-21.06995753	1	2	3	4	5
335	OTU_1752	OTU_1752	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
336	OTU_1759	OTU_1759	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__norank	f__norank	g__norank	s__norank	-0.03030303	NA	NA	NA	4	NA
337	OTU_176	OTU_176	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Colidextribacter	s__norank	-0.03030303	NA	2	NA	4	NA
338	OTU_1764	OTU_1764	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__AKYH767	g__unidentified_AKYH767	s__Bacteroidetes_bacterium_OLB10	NA	NA	2	NA	NA	NA
339	OTU_1766	OTU_1766	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	o__unidentified_Desulfuromonadia	f__Desulfuromonadaceae	g__norank	s__norank	-0.066747188	NA	NA	NA	4	NA
340	OTU_177	OTU_177	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__norank	-0.03030303	1	2	NA	4	NA
341	OTU_1772	OTU_1772	NA	NA	38	5.53E-06	2	37.94387981	0	4.20E-17	5	0	0.216983186	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__norank	NA	NA	NA	3	NA	NA
342	OTU_178	OTU_178	NA	NA	31	2.44E-05	10	29.26048425	319.8333333	0.080746116	10	0.062434964	1.470626229	k__Bacteria	p__unidentified_Bacteria	c__Syntrophobacteria	o__Syntrophobacterales	f__norank	g__norank	s__norank	192.158041	NA	NA	NA	NA	5
343	OTU_1788	OTU_1788	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Solirubrobacter	s__norank	2.307866635	NA	NA	NA	NA	5
344	OTU_179	OTU_179	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__norank	-0.021376354	1	NA	3	4	NA
345	OTU_1791	OTU_1791	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__norank	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
346	OTU_18	OTU_18	NA	NA	2	3.80E-06	2	1.852844091	37	0	3	0	-4.179494256	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerostignum	s__norank	-6.046122369	1	2	3	4	5
347	OTU_180	OTU_180	NA	NA	6	2.41E-05	11	5.789629457	0	6.14E-08	2	0	-0.303114607	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank	17.53764773	1	NA	3	4	5
348	OTU_1800	OTU_1800	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter	s__norank	-0.023296404	NA	NA	NA	4	NA
349	OTU_1808	OTU_1808	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
350	OTU_181	OTU_181	NA	NA	1	4.42E-06	2	0.971285862	0	2.12E-18	11	0	-0.577350269	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank	NA	1	2	NA	NA	NA
351	OTU_182	OTU_182	NA	NA	72	1.53E-05	11	71.18264391	5	4.02E-09	2	0.054012346	0.499316333	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__norank	2.199086725	NA	2	3	4	NA
352	OTU_1826	OTU_1826	NA	NA	15	5.21E-06	1	14.97303547	0	4.20E-17	15	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_UCG-001	s__norank	NA	NA	NA	3	NA	NA
353	OTU_1829	OTU_1829	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank	-0.03030303	1	NA	NA	4	NA
354	OTU_183	OTU_183	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	0.054116302	1	2	3	4	5
355	OTU_1833	OTU_1833	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
356	OTU_1834	OTU_1834	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_paurosaccharolyticus	1.778129178	NA	2	NA	4	5
357	OTU_184	OTU_184	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank	2.307866635	NA	NA	3	4	5
358	OTU_1841	OTU_1841	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
359	OTU_1847	OTU_1847	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__unidentified_Bacteria	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__norank	s__norank	0.054116302	NA	NA	NA	NA	5
360	OTU_1849	OTU_1849	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
361	OTU_185	OTU_185	NA	NA	34	5.80E-06	1	34	0	0	5	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospiraceae_NK4A136_group	s__norank	-0.03030303	1	NA	NA	4	NA
362	OTU_1855	OTU_1855	NA	NA	41	4.86E-06	3	40.96336891	0	0	3	0	0.302971136	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	s__norank	NA	NA	2	NA	NA	NA
363	OTU_1857	OTU_1857	NA	NA	4	2.38E-05	12	3.798178551	0	4.93E-10	2	0	-0.852509832	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__unidentified_Rhizobiales	g__Phreatobacter	s__norank	0.375168632	NA	NA	3	4	5
364	OTU_186	OTU_186	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Sva0485	c__norank	o__norank	f__norank	g__norank	s__norank	-0.043478261	NA	NA	NA	4	5
365	OTU_1860	OTU_1860	NA	NA	31	4.71E-06	1	30.98602958	0	0	8	0	NA	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
366	OTU_1863	OTU_1863	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank	2.307866635	NA	NA	NA	NA	5
367	OTU_187	OTU_187	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Paracaedibacterales	f__Paracaedibacteraceae	g__Candidatus_Paracaedibacter	s__norank	6.876747347	1	2	NA	4	5
368	OTU_1872	OTU_1872	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__A2	s__norank	NA	NA	2	NA	NA	NA
369	OTU_1876	OTU_1876	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
370	OTU_188	OTU_188	NA	NA	11	2.36E-05	13	10.62828921	746.1666667	1.89E-12	2	0	1.070373456	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus	s__norank	1.598942738	NA	2	NA	4	5
371	OTU_1881	OTU_1881	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
372	OTU_1885	OTU_1885	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Limnobacter	s__norank	NA	NA	2	NA	NA	NA
373	OTU_1888	OTU_1888	NA	NA	38	5.53E-06	2	37.94387981	0	0	5	0	0.216983186	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
374	OTU_189	OTU_189	NA	NA	6	2.42E-05	10	5.870105673	5479.2	1.24E-07	2	0	-0.303114607	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus	s__Vagococcus_fluvialis	-49.60321665	NA	2	NA	NA	5
375	OTU_1892	OTU_1892	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__norank	2.307866635	NA	NA	NA	NA	5
376	OTU_1895	OTU_1895	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__norank	-0.023296404	NA	2	NA	4	NA
377	OTU_1896	OTU_1896	NA	NA	2	5.95E-06	9	1.934035828	50	5.25E-18	3	0	-1.548358592	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__norank	NA	NA	2	3	NA	NA
378	OTU_19	OTU_19	NA	NA	8	2.41E-05	12	7.660591562	0	0.000128895	10	0	-0.896723311	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	s__norank	98.48897624	NA	2	3	4	5
379	OTU_190	OTU_190	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Megasphaera	s__Megasphaera_hexanoica	1.778129178	1	2	NA	NA	5
380	OTU_1903	OTU_1903	NA	NA	53	6.30E-06	6	52.90524337	0	7.50E-15	1	0	0.422620107	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_UCG-014	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
381	OTU_1904	OTU_1904	NA	NA	3	3.55E-06	1	2.9258201	0	0	11	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Breznakia	s__Breznakia_pachnodae	-0.539229628	NA	2	3	NA	5
382	OTU_1909	OTU_1909	NA	NA	234	2.44E-05	11	221.3020339	466	0.895243191	1	0.119986851	0.044088401	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__PeM15	f__norank	g__norank	s__norank	-269.8848677	1	2	3	4	5
383	OTU_191	OTU_191	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__LD29	s__norank	2.307866635	NA	2	3	4	5
384	OTU_1911	OTU_1911	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__SAR324_clade(Marine_group_B)	c__norank	o__norank	f__norank	g__norank	s__norank	-0.023296404	NA	NA	NA	4	NA
385	OTU_192	OTU_192	NA	NA	4	1.53E-05	10	3.888569537	3842	8.05E-09	3	0	-1.209257309	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Inhella	s__norank	-0.676965315	NA	NA	NA	4	NA
386	OTU_1925	OTU_1925	NA	NA	38	5.53E-06	2	37.94387981	0	0	5	0	0.216983186	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella_sp_BP1-145	NA	NA	NA	3	NA	NA
387	OTU_193	OTU_193	NA	NA	8	2.41E-05	10	7.374821757	0	2.77E-06	2	0	0.246280618	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	g__OM60(NOR5)_clade	s__norank	-342.0191966	NA	2	3	4	5
388	OTU_1933	OTU_1933	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	g__Paenalcaligenes	s__Paenalcaligenes_hominis	NA	NA	2	NA	NA	NA
389	OTU_1938	OTU_1938	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
390	OTU_1939	OTU_1939	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thioclava	s__norank	-0.021376354	NA	NA	NA	4	NA
391	OTU_194	OTU_194	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__norank	f__norank	g__norank	s__norank	-0.066747188	NA	2	3	4	NA
392	OTU_1942	OTU_1942	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank	6.876747347	NA	NA	NA	NA	5
393	OTU_1945	OTU_1945	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__norank	NA	NA	2	NA	NA	NA
394	OTU_1948	OTU_1948	NA	NA	38	5.53E-06	2	37.94387981	0	0	5	0	0.216983186	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__unidentified_Rhizobiales	g__Phreatobacter	s__norank	NA	1	NA	3	NA	NA
395	OTU_195	OTU_195	NA	NA	9	2.41E-05	10	8.361933557	13632	2.79E-06	2	0.197530864	0.246280618	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__norank	s__norank	-439.3264763	NA	NA	NA	4	5
396	OTU_196	OTU_196	NA	NA	4	2.40E-05	12	3.8516402	0	0.000107437	1	0	-5.313610807	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Sporichthyaceae	g__Longivirga	s__norank	-61.09149118	NA	2	NA	4	5
397	OTU_1960	OTU_1960	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales	f__Haliangiaceae	g__Haliangium	s__norank	NA	NA	NA	3	NA	NA
398	OTU_1961	OTU_1961	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__Planctomycetota	c__BD7-11	o__norank	f__norank	g__norank	s__norank	0.054116302	NA	NA	NA	NA	5
399	OTU_1964	OTU_1964	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__MBNT15	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
400	OTU_197	OTU_197	NA	NA	3	2.36E-05	13	2.760472615	1816	4.69E-08	10	0.444444444	-1.542364094	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank	-782.5157473	1	NA	NA	4	5
401	OTU_1971	OTU_1971	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank	6.876747347	NA	2	NA	4	5
402	OTU_198	OTU_198	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Limnotrichales	f__Limnotrichaceae	g__Limnothrix	s__norank	-0.066747188	1	2	NA	4	NA
403	OTU_1984	OTU_1984	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
404	OTU_1988	OTU_1988	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
405	OTU_199	OTU_199	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Elusimicrobia	c__unidentified_Elusimicrobia	o__MVP-88	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
406	OTU_1991	OTU_1991	NA	NA	38	5.53E-06	2	37.94387981	0	0	5	0	0.216983186	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__Isosphaera	s__norank	NA	NA	NA	3	NA	NA
407	OTU_1997	OTU_1997	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__Microtrichales	f__norank	g__norank	s__norank	6.876747347	NA	2	NA	NA	5
408	OTU_1999	OTU_1999	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__norank	s__norank	NA	NA	NA	3	NA	NA
409	OTU_2	OTU_2	NA	NA	6	2.40E-05	11	5.661037479	27477	2.39E-09	2	0.277777778	-0.57781222	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	s__norank	-381.4252362	1	2	3	4	5
410	OTU_20	OTU_20	NA	NA	2	2.30E-05	16	1.839559327	0	0	8	0	-1.858019499	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__norank	14.58183184	NA	NA	3	NA	5
411	OTU_200	OTU_200	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Psychrobacter	s__norank	NA	NA	2	NA	NA	NA
412	OTU_2005	OTU_2005	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__unidentified_Bacteria	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__norank	s__norank	6.876747347	NA	NA	NA	NA	5
413	OTU_201	OTU_201	NA	NA	15	2.43E-05	10	13.92581243	11932	1.58E-05	2	0.124444444	1.894466294	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	s__norank	-53.39100166	1	2	3	4	5
414	OTU_2010	OTU_2010	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__RBG-13-54-9	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
415	OTU_2013	OTU_2013	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	-0.066747188	NA	NA	3	4	NA
416	OTU_2014	OTU_2014	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__Candidatus_Competibacter	s__norank	-0.021376354	NA	NA	NA	4	NA
417	OTU_2015	OTU_2015	NA	NA	31	4.71E-06	1	30.98602958	0	1.02E-16	8	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__norank	NA	1	2	NA	NA	NA
418	OTU_2016	OTU_2016	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	-0.023296404	NA	NA	NA	4	NA
